Time(ms), Input 1
8034.48275862069, -0.00491900534769834
8068.96551724138, -0.00411371767054125
8103.44827586207, -0.0057242930248667
8137.93103448276, -0.00717381084380354
8172.41379310345, -0.00330842999339378
8206.89655172414, -0.00491900534769834
8241.37931034483, -0.00701275330836373
8275.86206896552, -0.00540217795399789
8310.34482758621, -0.00652958070204802
8344.8275862069, -0.00508006288313105
8379.31034482759, -0.00524112041856423
8413.79310344828, -0.00765698345012684
8448.27586206897, -0.00475794781226607
8482.75862068965, -0.00475794781226607
8517.24137931034, 3.2726205606482
8551.72413793103, 3.2681108723626
8586.20689655172, -0.00669063823748599
8620.68965517241, -0.00540217795399789
8655.1724137931, -0.00395266013511104
8689.65517241379, -0.00636852316661064
8724.13793103448, -0.00588535056030187
8758.62068965517, -0.00540217795399789
8793.10344827586, -0.00475794781226607
8827.58620689655, -0.00508006288313105
8862.06896551724, -0.00717381084380354
8896.55172413793, -0.00604640809573758
8931.03448275862, -0.00459689027683424
8965.51724137931, -0.00556323548943204
9000, -0.00588535056030187
9034.48275862069, -0.00669063823748599
9068.96551724138, -0.00475794781226607
9103.44827586207, -0.00346948752882259
9137.93103448276, -0.00717381084380354
9172.41379310345, -0.00669063823748599
9206.89655172414, -0.00443583274140284
9241.37931034483, -0.00556323548943204
9275.86206896552, -0.00508006288313105
9310.34482758621, -0.00588535056030187
9344.8275862069, -0.00685169577292456
9379.31034482759, -0.00459689027683424
9413.79310344828, -0.00427477520597185
9448.27586206897, -0.00685169577292456
9482.75862068965, -0.00620746563117383
9517.24137931034, -0.00508006288313105
9551.72413793103, -0.00411371767054125
9586.20689655172, -0.00588535056030187
9620.68965517241, -0.00636852316661064
9655.1724137931, -0.00588535056030187
9689.65517241379, -0.00508006288313105
9724.13793103448, -0.00491900534769834
9758.62068965517, -0.00652958070204802
9793.10344827586, -0.00652958070204802
9827.58620689655, -0.00379160259968121
9862.06896551724, -0.00475794781226607
9896.55172413793, -0.00669063823748599
9931.03448275862, -0.00556323548943204
9965.51724137931, -0.00491900534769834
10000, -0.00491900534769834
10034.4827586207, -0.00508006288313105
10068.9655172414, -0.00733486837924398
10103.4482758621, -0.00491900534769834
10137.9310344828, -0.00459689027683424
10172.4137931034, -0.00620746563117383
10206.8965517241, -0.00540217795399789
10241.3793103448, -0.00652958070204802
10275.8620689655, -0.00475794781226607
10310.3448275862, -0.00411371767054125
10344.8275862069, -0.00685169577292456
10379.3103448276, -0.00556323548943204
10413.7931034483, -0.00491900534769834
10448.275862069, -0.00459689027683424
10482.7586206897, 3.2726205606482
10517.2413793103, 3.2722984400493
10551.724137931, -0.00491900534769834
10586.2068965517, -0.00395266013511104
10620.6896551724, -0.00604640809573758
10655.1724137931, -0.0057242930248667
10689.6551724138, -0.00717381084380354
10724.1379310345, -0.00540217795399789
10758.6206896552, -0.00379160259968121
10793.1034482759, -0.00846227112734609
10827.5862068966, -0.00636852316661064
10862.0689655172, -0.00459689027683424
10896.5517241379, -0.00588535056030187
10931.0344827586, -0.00604640809573758
10965.5172413793, -0.00685169577292456
11000, -0.00636852316661064
11034.4827586207, 3.27841873161463
11068.9655172414, 3.27278162094805
11103.4482758621, -0.00604640809573758
11137.9310344828, -0.00701275330836373
11172.4137931034, -0.00556323548943204
11206.8965517241, -0.00427477520597185
11241.3793103448, -0.00685169577292456
11275.8620689655, -0.00669063823748599
11310.3448275862, -0.00427477520597185
11344.8275862069, -0.00556323548943204
11379.3103448276, -0.00508006288313105
11413.7931034483, -0.00620746563117383
11448.275862069, -0.00669063823748599
11482.7586206897, -0.00363054506425172
11517.2413793103, -0.00491900534769834
11551.724137931, -0.00765698345012684
11586.2068965517, -0.00508006288313105
11620.6896551724, -0.00604640809573758
11655.1724137931, -0.00443583274140284
11689.6551724138, -0.0057242930248667
11724.1379310345, -0.00765698345012684
11758.6206896552, -0.00459689027683424
11793.1034482759, -0.00475794781226607
11827.5862068966, -0.00604640809573758
11862.0689655172, -0.00604640809573758
11896.5517241379, -0.00652958070204802
11931.0344827586, -0.00395266013511104
11965.5172413793, -0.00443583274140284
12000, -0.00765698345012684
12034.4827586207, -0.00604640809573758
12068.9655172414, -0.00475794781226607
12103.4482758621, -0.00491900534769834
12137.9310344828, -0.00620746563117383
12172.4137931034, -0.00765698345012684
12206.8965517241, -0.00443583274140284
12241.3793103448, -0.00491900534769834
12275.8620689655, -0.00685169577292456
12310.3448275862, -0.00540217795399789
12344.8275862069, -0.00636852316661064
12379.3103448276, -0.00443583274140284
12413.7931034483, -0.00363054506425172
12448.275862069, -0.00652958070204802
12482.7586206897, -0.00669063823748599
12517.2413793103, -0.00411371767054125
12551.724137931, -0.00588535056030187
12586.2068965517, -0.00588535056030187
12620.6896551724, -0.0057242930248667
12655.1724137931, -0.00556323548943204
12689.6551724138, -0.00395266013511104
12724.1379310345, -0.00604640809573758
12758.6206896552, 3.27004359588747
12793.1034482759, -0.00620746563117383
12827.5862068966, -0.00540217795399789
12862.0689655172, -0.00363054506425172
12896.5517241379, -0.00669063823748599
12931.0344827586, -0.00669063823748599
12965.5172413793, -0.00491900534769834
13000, -0.00540217795399789
13034.4827586207, -0.00669063823748599
13068.9655172414, -0.00669063823748599
13103.4482758621, -0.00540217795399789
13137.9310344828, -0.00508006288313105
13172.4137931034, -0.0057242930248667
13206.8965517241, -0.00733486837924398
13241.3793103448, -0.00604640809573758
13275.8620689655, -0.00604640809573758
13310.3448275862, -0.00427477520597185
13344.8275862069, -0.00604640809573758
13379.3103448276, -0.00781804098556927
13413.7931034483, -0.00459689027683424
13448.275862069, -0.00459689027683424
13482.7586206897, -0.00669063823748599
13517.2413793103, -0.00636852316661064
13551.724137931, -0.00604640809573758
13586.2068965517, -0.00508006288313105
13620.6896551724, -0.00588535056030187
13655.1724137931, -0.00765698345012684
13689.6551724138, -0.00652958070204802
13724.1379310345, -0.00540217795399789
13758.6206896552, -0.00491900534769834
13793.1034482759, -0.00604640809573758
13827.5862068966, -0.00733486837924398
13862.0689655172, -0.00540217795399789
13896.5517241379, -0.00491900534769834
13931.0344827586, -0.00685169577292456
13965.5172413793, -0.00652958070204802
14000, -0.00685169577292456
14034.4827586207, -0.0057242930248667
14068.9655172414, -0.00508006288313105
14103.4482758621, -0.00669063823748599
14137.9310344828, -0.00685169577292456
14172.4137931034, -0.00524112041856423
14206.8965517241, -0.00427477520597185
14241.3793103448, -0.00604640809573758
14275.8620689655, -0.00749592591468507
14310.3448275862, -0.00475794781226607
14344.8275862069, -0.00411371767054125
14379.3103448276, -0.00733486837924398
14413.7931034483, -0.00669063823748599
14448.275862069, -0.00588535056030187
14482.7586206897, -0.00540217795399789
14517.2413793103, -0.00427477520597185
14551.724137931, 3.27568070639205
14586.2068965517, -0.00717381084380354
14620.6896551724, -0.00395266013511104
14655.1724137931, -0.00588535056030187
14689.6551724138, -0.00717381084380354
14724.1379310345, -0.00685169577292456
14758.6206896552, -0.00604640809573758
14793.1034482759, -0.00379160259968121
14827.5862068966, -0.00652958070204802
14862.0689655172, -0.00669063823748599
14896.5517241379, -0.00491900534769834
14931.0344827586, -0.00556323548943204
14965.5172413793, -0.00395266013511104
15000, -0.00652958070204802
15034.4827586207, -0.00765698345012684
15068.9655172414, -0.00363054506425172
15103.4482758621, -0.00491900534769834
15137.9310344828, -0.00685169577292456
15172.4137931034, -0.00588535056030187
15206.8965517241, -0.00604640809573758
15241.3793103448, -0.00459689027683424
15275.8620689655, -0.00556323548943204
15310.3448275862, -0.00717381084380354
15344.8275862069, -0.00508006288313105
15379.3103448276, -0.00475794781226607
15413.7931034483, -0.00491900534769834
15448.275862069, -0.0057242930248667
15482.7586206897, -0.00814015605645625
15517.2413793103, -0.00443583274140284
15551.724137931, -0.00411371767054125
15586.2068965517, -0.00733486837924398
15620.6896551724, -0.00604640809573758
15655.1724137931, 3.27342586215021
15689.6551724138, -0.00491900534769834
15724.1379310345, -0.00491900534769834
15758.6206896552, -0.00685169577292456
15793.1034482759, -0.00524112041856423
15827.5862068966, -0.00475794781226607
15862.0689655172, -0.00556323548943204
15896.5517241379, -0.00540217795399789
15931.0344827586, -0.00781804098556927
15965.5172413793, -0.00459689027683424
16000, -0.00427477520597185
16034.4827586207, -0.00701275330836373
16068.9655172414, -0.00685169577292456
16103.4482758621, -0.00556323548943204
16137.9310344828, -0.00604640809573758
16172.4137931034, 3.27535858578281
16206.8965517241, 3.26875511353321
16241.3793103448, -0.00636852316661064
16275.8620689655, -0.00411371767054125
16310.3448275862, -0.00475794781226607
16344.8275862069, -0.00588535056030187
16379.3103448276, -0.00685169577292456
16413.7931034483, -0.00475794781226607
16448.275862069, -0.00379160259968121
16482.7586206897, -0.00669063823748599
16517.2413793103, -0.00636852316661064
16551.724137931, -0.00491900534769834
16586.2068965517, -0.00556323548943204
16620.6896551724, -0.00588535056030187
16655.1724137931, -0.00685169577292456
16689.6551724138, -0.00652958070204802
16724.1379310345, -0.00298631492253711
16758.6206896552, -0.00540217795399789
16793.1034482759, -0.00669063823748599
16827.5862068966, -0.00604640809573758
16862.0689655172, -0.00588535056030187
16896.5517241379, -0.00395266013511104
16931.0344827586, -0.00636852316661064
16965.5172413793, -0.00701275330836373
17000, -0.00443583274140284
17034.4827586207, -0.00475794781226607
17068.9655172414, -0.00491900534769834
17103.4482758621, -0.00620746563117383
17137.9310344828, 3.27213737975026
17172.4137931034, 3.27825767130524
17206.8965517241, -0.00540217795399789
17241.3793103448, -0.00685169577292456
17275.8620689655, -0.00620746563117383
17310.3448275862, -0.00604640809573758
17344.8275862069, -0.00411371767054125
17379.3103448276, -0.00588535056030187
17413.7931034483, -0.00701275330836373
17448.275862069, -0.00459689027683424
17482.7586206897, -0.00508006288313105
17517.2413793103, -0.00620746563117383
17551.724137931, -0.00604640809573758
17586.2068965517, -0.00797909852101241
17620.6896551724, -0.00475794781226607
17655.1724137931, -0.00346948752882259
17689.6551724138, -0.00765698345012684
17724.1379310345, -0.0057242930248667
17758.6206896552, -0.00508006288313105
17793.1034482759, -0.00508006288313105
17827.5862068966, -0.00524112041856423
17862.0689655172, -0.00733486837924398
17896.5517241379, -0.0057242930248667
17931.0344827586, -0.00395266013511104
17965.5172413793, -0.00604640809573758
18000, 3.26666132974464
18034.4827586207, -0.00652958070204802
18068.9655172414, -0.00508006288313105
18103.4482758621, -0.00346948752882259
18137.9310344828, -0.00765698345012684
18172.4137931034, -0.00620746563117383
18206.8965517241, -0.00491900534769834
18241.3793103448, -0.00556323548943204
18275.8620689655, -0.00524112041856423
18310.3448275862, -0.00765698345012684
18344.8275862069, -0.00620746563117383
18379.3103448276, -0.00395266013511104
18413.7931034483, -0.00540217795399789
18448.275862069, -0.00620746563117383
18482.7586206897, -0.00717381084380354
18517.2413793103, 3.27809661099612
18551.724137931, -0.00363054506425172
18586.2068965517, -0.00733486837924398
18620.6896551724, -0.00685169577292456
18655.1724137931, -0.00427477520597185
18689.6551724138, -0.00540217795399789
18724.1379310345, -0.00508006288313105
18758.6206896552, -0.00556323548943204
18793.1034482759, -0.00588535056030187
18827.5862068966, -0.00298631492253711
18862.0689655172, -0.00379160259968121
18896.5517241379, -0.00620746563117383
18931.0344827586, -0.00556323548943204
18965.5172413793, -0.00443583274140284
19000, -0.00459689027683424
19034.4827586207, -0.00669063823748599
19068.9655172414, -0.00685169577292456
19103.4482758621, -0.00475794781226607
19137.9310344828, -0.00427477520597185
19172.4137931034, -0.00540217795399789
19206.8965517241, -0.00604640809573758
19241.3793103448, -0.00604640809573758
19275.8620689655, -0.00395266013511104
19310.3448275862, -0.00459689027683424
19344.8275862069, -0.00717381084380354
19379.3103448276, -0.00620746563117383
19413.7931034483, -0.0057242930248667
19448.275862069, -0.00427477520597185
19482.7586206897, -0.00540217795399789
19517.2413793103, -0.00685169577292456
19551.724137931, -0.00395266013511104
19586.2068965517, -0.00459689027683424
19620.6896551724, -0.00620746563117383
19655.1724137931, -0.0057242930248667
19689.6551724138, -0.00636852316661064
19724.1379310345, -0.00491900534769834
19758.6206896552, -0.00363054506425172
19793.1034482759, -0.00717381084380354
19827.5862068966, -0.00620746563117383
19862.0689655172, -0.00475794781226607
19896.5517241379, -0.00524112041856423
19931.0344827586, -0.00556323548943204
19965.5172413793, -0.00652958070204802
20000, -0.00491900534769834
20034.4827586207, -0.00588535056030187
20068.9655172414, -0.00604640809573758
20103.4482758621, -0.00588535056030187
20137.9310344828, -0.00652958070204802
20172.4137931034, -0.00427477520597185
20206.8965517241, -0.00298631492253711
20241.3793103448, -0.00685169577292456
20275.8620689655, -0.00620746563117383
20310.3448275862, -0.00411371767054125
20344.8275862069, 3.27374798275292
20379.3103448276, -0.00556323548943204
20413.7931034483, -0.00765698345012684
20448.275862069, -0.00652958070204802
20482.7586206897, -0.00395266013511104
20517.2413793103, -0.00508006288313105
20551.724137931, -0.00620746563117383
20586.2068965517, -0.00556323548943204
20620.6896551724, -0.00508006288313105
20655.1724137931, 3.27809661099612
20689.6551724138, -0.00685169577292456
20724.1379310345, -0.00669063823748599
20758.6206896552, -0.00395266013511104
20793.1034482759, -0.00427477520597185
20827.5862068966, -0.00717381084380354
20862.0689655172, -0.00717381084380354
20896.5517241379, -0.00588535056030187
20931.0344827586, -0.00363054506425172
20965.5172413793, -0.0057242930248667
21000, -0.00636852316661064
21034.4827586207, -0.00620746563117383
21068.9655172414, -0.00491900534769834
21103.4482758621, -0.00443583274140284
21137.9310344828, -0.00636852316661064
21172.4137931034, -0.00685169577292456
21206.8965517241, -0.0057242930248667
21241.3793103448, -0.00475794781226607
21275.8620689655, -0.00636852316661064
21310.3448275862, -0.00620746563117383
21344.8275862069, -0.00556323548943204
21379.3103448276, -0.00427477520597185
21413.7931034483, -0.00491900534769834
21448.275862069, -0.00669063823748599
21482.7586206897, -0.00685169577292456
21517.2413793103, -0.00475794781226607
21551.724137931, -0.00508006288313105
21586.2068965517, -0.00685169577292456
21620.6896551724, -0.00749592591468507
21655.1724137931, -0.00556323548943204
21689.6551724138, -0.00395266013511104
21724.1379310345, -0.00588535056030187
21758.6206896552, -0.00588535056030187
21793.1034482759, -0.0057242930248667
21827.5862068966, -0.00411371767054125
21862.0689655172, -0.00491900534769834
21896.5517241379, -0.00604640809573758
21931.0344827586, -0.00669063823748599
21965.5172413793, -0.00508006288313105
22000, -0.00556323548943204
22034.4827586207, -0.00620746563117383
22068.9655172414, -0.00669063823748599
22103.4482758621, 3.2726205606482
22137.9310344828, -0.00379160259968121
22172.4137931034, -0.00717381084380354
22206.8965517241, -0.00717381084380354
22241.3793103448, -0.00459689027683424
22275.8620689655, -0.00540217795399789
22310.3448275862, -0.00524112041856423
22344.8275862069, -0.00701275330836373
22379.3103448276, -0.00733486837924398
22413.7931034483, -0.00427477520597185
22448.275862069, -0.0057242930248667
22482.7586206897, -0.00685169577292456
22517.2413793103, -0.00669063823748599
22551.724137931, -0.00588535056030187
22586.2068965517, -0.00540217795399789
22620.6896551724, -0.00636852316661064
22655.1724137931, -0.00701275330836373
22689.6551724138, -0.00556323548943204
22724.1379310345, -0.00443583274140284
22758.6206896552, -0.00459689027683424
22793.1034482759, -0.00669063823748599
22827.5862068966, -0.0083012135919008
22862.0689655172, -0.00363054506425172
22896.5517241379, -0.00459689027683424
22931.0344827586, -0.00733486837924398
22965.5172413793, -0.00524112041856423
23000, -0.00556323548943204
23034.4827586207, -0.00491900534769834
23068.9655172414, 3.26440648571597
23103.4482758621, -0.00781804098556927
23137.9310344828, -0.00540217795399789
23172.4137931034, -0.00443583274140284
23206.8965517241, -0.00556323548943204
23241.3793103448, -0.00604640809573758
23275.8620689655, -0.00685169577292456
23310.3448275862, -0.0057242930248667
23344.8275862069, -0.00411371767054125
23379.3103448276, -0.00685169577292456
23413.7931034483, -0.00685169577292456
23448.275862069, -0.00443583274140284
23482.7586206897, -0.00540217795399789
23517.2413793103, -0.00508006288313105
23551.724137931, -0.00685169577292456
23586.2068965517, -0.00620746563117383
23620.6896551724, -0.00411371767054125
23655.1724137931, -0.0057242930248667
23689.6551724138, -0.0057242930248667
23724.1379310345, -0.00717381084380354
23758.6206896552, -0.00669063823748599
23793.1034482759, -0.00427477520597185
23827.5862068966, -0.00669063823748599
23862.0689655172, -0.00717381084380354
23896.5517241379, -0.00588535056030187
23931.0344827586, -0.00508006288313105
23965.5172413793, -0.00556323548943204
24000, -0.00669063823748599
24034.4827586207, -0.00733486837924398
24068.9655172414, -0.00427477520597185
24103.4482758621, -0.00443583274140284
24137.9310344828, -0.00652958070204802
24172.4137931034, -0.00604640809573758
24206.8965517241, -0.00491900534769834
24241.3793103448, -0.00395266013511104
24275.8620689655, -0.00652958070204802
24310.3448275862, -0.00733486837924398
24344.8275862069, -0.00443583274140284
24379.3103448276, -0.00556323548943204
24413.7931034483, -0.00604640809573758
24448.275862069, -0.00701275330836373
24482.7586206897, -0.00814015605645625
24517.2413793103, -0.00475794781226607
24551.724137931, -0.00524112041856423
24586.2068965517, -0.00765698345012684
24620.6896551724, -0.00556323548943204
24655.1724137931, 3.27390904305468
24689.6551724138, -0.00395266013511104
24724.1379310345, -0.00508006288313105
24758.6206896552, -0.00669063823748599
24793.1034482759, -0.00459689027683424
24827.5862068966, -0.00540217795399789
24862.0689655172, -0.00717381084380354
24896.5517241379, -0.00652958070204802
24931.0344827586, -0.00685169577292456
24965.5172413793, -0.00475794781226607
25000, -0.00363054506425172
25034.4827586207, -0.00749592591468507
25068.9655172414, -0.00717381084380354
25103.4482758621, -0.00491900534769834
25137.9310344828, -0.00508006288313105
25172.4137931034, -0.00556323548943204
25206.8965517241, -0.00717381084380354
25241.3793103448, -0.00540217795399789
25275.8620689655, -0.00459689027683424
25310.3448275862, -0.00604640809573758
25344.8275862069, -0.00620746563117383
25379.3103448276, -0.00717381084380354
25413.7931034483, -0.00636852316661064
25448.275862069, -0.00443583274140284
25482.7586206897, -0.00733486837924398
25517.2413793103, -0.00797909852101241
25551.724137931, -0.00491900534769834
25586.2068965517, -0.00540217795399789
25620.6896551724, -0.00524112041856423
25655.1724137931, -0.00652958070204802
25689.6551724138, -0.00652958070204802
25724.1379310345, -0.00508006288313105
25758.6206896552, -0.00588535056030187
25793.1034482759, -0.00636852316661064
25827.5862068966, -0.00669063823748599
25862.0689655172, -0.00524112041856423
25896.5517241379, -0.00427477520597185
25931.0344827586, -0.00652958070204802
25965.5172413793, -0.00669063823748599
26000, 3.27358692245143
26034.4827586207, -0.00620746563117383
26068.9655172414, -0.00620746563117383
26103.4482758621, -0.00749592591468507
26137.9310344828, -0.00717381084380354
26172.4137931034, -0.00427477520597185
26206.8965517241, -0.00540217795399789
26241.3793103448, -0.00797909852101241
26275.8620689655, -0.00717381084380354
26310.3448275862, -0.00540217795399789
26344.8275862069, -0.00475794781226607
26379.3103448276, -0.00652958070204802
26413.7931034483, -0.00797909852101241
26448.275862069, -0.00540217795399789
26482.7586206897, -0.00491900534769834
26517.2413793103, -0.00749592591468507
26551.724137931, -0.00717381084380354
26586.2068965517, -0.00604640809573758
26620.6896551724, -0.00540217795399789
26655.1724137931, 3.27084889736771
26689.6551724138, -0.00669063823748599
26724.1379310345, -0.00685169577292456
26758.6206896552, -0.00508006288313105
26793.1034482759, -0.00524112041856423
26827.5862068966, -0.00636852316661064
26862.0689655172, -0.00862332866279213
26896.5517241379, -0.0057242930248667
26931.0344827586, -0.00524112041856423
26965.5172413793, -0.00701275330836373
27000, -0.00701275330836373
27034.4827586207, -0.00636852316661064
27068.9655172414, -0.00652958070204802
27103.4482758621, -0.00524112041856423
27137.9310344828, -0.00765698345012684
27172.4137931034, -0.00701275330836373
